Date,Region,New_Tests,Total_Tests,Positivity,Turn_Around
2020-12-10,Northern,377,39535,10.41,28.5
2020-12-10,Unknown,70,25998,0,51.7
2020-12-10,Vancouver Coastal,2569,414823,4.37,22
2020-12-10,Vancouver Island,1150,143236,0.99,13
2020-12-11,BC,13420,1301173,6.43,29.1
2020-12-11,Fraser,6542,539232,8.7,30.7
2020-12-11,Interior,1048,132519,6.81,23.6
2020-12-11,Northern,429,39964,10.32,30.5
2020-12-11,Unknown,122,26120,0,39.9
2020-12-11,Vancouver Coastal,4130,418953,4.01,31.1
2020-12-11,Vancouver Island,1149,144385,0.97,16
2020-12-12,BC,9437,1310610,6.77,25.6
2020-12-12,Fraser,5162,544394,9.09,26.3
2020-12-12,Interior,746,133265,7.09,24.5
2020-12-12,Northern,422,40386,10.33,29
2020-12-12,Unknown,63,26183,0,36.4
2020-12-12,Vancouver Coastal,2177,421130,4.33,26.5
2020-12-12,Vancouver Island,867,145252,0.97,17.6
2020-12-13,BC,10158,1320768,6.67,32
2020-12-13,Fraser,4772,549166,8.9,33.5
2020-12-13,Interior,859,134124,7.19,21.2
2020-12-13,Northern,358,40744,10.73,26.6
2020-12-13,Unknown,111,26294,0,46.1
2020-12-13,Vancouver Coastal,3226,424356,4.24,35.3
2020-12-13,Vancouver Island,832,146084,0.95,22.1
2020-12-14,BC,7011,1327779,6.57,23.8
2020-12-14,Fraser,3181,552347,8.78,27.9
2020-12-14,Interior,968,135092,7.36,23.1
2020-12-14,Northern,276,41020,10.61,25.1
2020-12-14,Unknown,76,26370,0,40.8
2020-12-14,Vancouver Coastal,1780,426136,4.09,20.8
2020-12-14,Vancouver Island,730,146814,0.95,11.9
2020-12-15,BC,15390,1343169,6.24,22.7
2020-12-15,Fraser,7121,559468,8.35,24.1
2020-12-15,Interior,1207,136299,7.26,23.1
2020-12-15,Northern,390,41410,10.06,25.4
2020-12-15,Unknown,327,26697,0,22
2020-12-15,Vancouver Coastal,5246,431382,3.73,22.7
2020-12-15,Vancouver Island,1099,147913,1,12.3
2020-12-16,BC,12697,1355866,6.06,25.3
2020-12-16,Fraser,6053,565521,7.98,27.7
2020-12-16,Interior,1166,137465,7.04,22.7
2020-12-16,Northern,436,41846,10.23,31.3
2020-12-16,Unknown,212,26909,0,26.1
2020-12-16,Vancouver Coastal,3760,435142,3.71,24.4
2020-12-16,Vancouver Island,1070,148983,0.97,15.5
2020-12-17,BC,11470,1367336,5.77,23.6
2020-12-17,Fraser,5296,570817,7.67,26.6
2020-12-17,Interior,961,138426,6.57,24.3
2020-12-17,Northern,415,42261,10.2,32.8
2020-12-17,Unknown,208,27117,0,22.7
2020-12-17,Vancouver Coastal,3558,438700,3.47,21
2020-12-17,Vancouver Island,1032,150015,1,13.7
2020-12-18,BC,11751,1379087,5.82,23.8
2020-12-18,Fraser,5519,576336,7.72,25.5
2020-12-18,Interior,1131,139557,6.61,25.9
2020-12-18,Northern,541,42802,10.47,33.9
2020-12-18,Unknown,292,27409,0,23.8
2020-12-18,Vancouver Coastal,3214,441914,3.52,21.4
2020-12-18,Vancouver Island,1054,151069,0.94,14.4
2020-12-19,BC,10493,1389580,5.55,23.6
2020-12-19,Fraser,5249,581585,7.27,23.5
2020-12-19,Interior,1142,140699,6.38,32.9
2020-12-19,Northern,390,43192,10.12,31.4
2020-12-19,Unknown,161,27570,0,20.7
2020-12-19,Vancouver Coastal,2889,444803,3.43,20.9
2020-12-19,Vancouver Island,662,151731,0.99,17.3
2020-12-20,BC,6964,1396544,5.71,23.3
2020-12-20,Fraser,3352,584937,7.51,23.3
2020-12-20,Interior,1255,141954,6.36,29.6
2020-12-20,Northern,136,43328,10.06,18.5
2020-12-20,Unknown,73,27643,0,27
2020-12-20,Vancouver Coastal,1526,446329,3.54,20.9
2020-12-20,Vancouver Island,622,152353,0.94,17.3
2020-12-21,BC,6519,1403063,5.6,20.7
2020-12-21,Fraser,2897,587834,7.38,22.2
2020-12-21,Interior,868,142822,6.05,19.9
2020-12-21,Northern,293,43621,10.03,34.5
2020-12-21,Unknown,66,27709,0,20.2
2020-12-21,Vancouver Coastal,1765,448094,3.48,19.5
2020-12-21,Vancouver Island,630,152983,0.88,11.3
2020-12-22,BC,8993,1412056,5.98,21.6
2020-12-22,Fraser,4339,592173,7.9,22.9
2020-12-22,Interior,567,143389,5.9,22.7
2020-12-22,Northern,283,43904,10.83,41
2020-12-22,Unknown,227,27936,0,19.6
2020-12-22,Vancouver Coastal,3023,451117,3.81,19.4
2020-12-22,Vancouver Island,554,153537,1.05,13.5
2020-12-23,BC,8647,1420703,6.19,22.7
2020-12-23,Fraser,3904,596077,8.22,24.6
2020-12-23,Interior,663,144052,6.32,25
2020-12-23,Northern,468,44372,11.05,44.1
2020-12-23,Unknown,206,28142,0,37.2
2020-12-23,Vancouver Coastal,2530,453647,3.78,17.6
2020-12-23,Vancouver Island,876,154413,1.22,12.5
2020-12-24,BC,8021,1428724,6.42,22
2020-12-24,Fraser,4288,600365,8.43,23.4
2020-12-24,Interior,450,144502,6.44,25.4
2020-12-24,Northern,314,44686,11.09,30.4
2020-12-24,Unknown,182,28324,0,19.9
2020-12-24,Vancouver Coastal,2167,455814,3.98,20.1
2020-12-24,Vancouver Island,620,155033,1.41,13.1
2020-12-25,BC,4893,1433617,6.75,23.7
2020-12-25,Fraser,2667,603032,8.77,24.7
2020-12-25,Interior,386,144888,6.57,26.5
2020-12-25,Northern,259,44945,11.15,34.3
2020-12-25,Unknown,71,28395,0,24.1
2020-12-25,Vancouver Coastal,1145,456959,4.36,20.8
2020-12-25,Vancouver Island,365,155398,1.5,14.5
2020-12-26,BC,3689,1437306,7.16,16.3
2020-12-26,Fraser,2097,605129,9.3,17
2020-12-26,Interior,223,145111,7.18,17.3
2020-12-26,Northern,140,45085,12.04,24.3
2020-12-26,Unknown,94,28489,0,12.3
2020-12-26,Vancouver Coastal,888,457847,4.55,15.1
2020-12-26,Vancouver Island,247,155645,1.66,11.2
2020-12-27,BC,4601,1441907,7.41,16.4
2020-12-27,Fraser,2560,607689,9.52,17.6
2020-12-27,Interior,380,145491,7.69,17.8
2020-12-27,Northern,120,45205,12.95,18.8
2020-12-27,Unknown,52,28541,0,18.5
2020-12-27,Vancouver Coastal,1000,458847,4.76,14.8
2020-12-27,Vancouver Island,489,156134,1.67,11.7
2020-12-28,BC,5399,1447306,7.59,18
2020-12-28,Fraser,2870,610559,9.66,18.9
2020-12-28,Interior,317,145808,8.27,22.8
2020-12-28,Northern,119,45324,13.51,15.2
2020-12-28,Unknown,107,28648,0,23.5
2020-12-28,Vancouver Coastal,1478,460325,4.83,16.9
2020-12-28,Vancouver Island,508,156642,1.94,12.2
2020-12-29,BC,7287,1454593,8.15,20.4
2020-12-29,Fraser,3228,613787,10.28,21.4
2020-12-29,Interior,919,146727,8.42,23.2
2020-12-29,Northern,260,45584,14.52,29.8
2020-12-29,Unknown,124,28772,0,13.5
2020-12-29,Vancouver Coastal,1953,462278,5.55,20.2
2020-12-29,Vancouver Island,803,157445,1.87,11.4
2020-12-30,BC,7802,1462395,8.5,19.4
2020-12-30,Fraser,3589,617376,10.61,20.5
2020-12-30,Interior,896,147623,9.47,21.4
2020-12-30,Northern,482,46066,14.52,27.6
2020-12-30,Unknown,229,29001,0,19.4
2020-12-30,Vancouver Coastal,1901,464179,5.72,17.1
2020-12-30,Vancouver Island,705,158150,2.01,11.8
2020-12-31,BC,7310,1469705,8.72,19.4
2020-12-31,Fraser,4011,621387,10.72,20.7
2020-12-31,Interior,488,148111,10,24
2020-12-31,Northern,196,46262,15.86,20.8
2020-12-31,Unknown,126,29127,0,21.1
2020-12-31,Vancouver Coastal,1646,465825,6.02,17.3
2020-12-31,Vancouver Island,843,158993,2.05,13.7
2021-01-01,BC,6692,1476397,8.81,20.1
2021-01-01,Fraser,3448,624835,10.68,19
2021-01-01,Interior,468,148579,10.13,22.6
2021-01-01,Northern,409,46671,17.84,39.8
2021-01-01,Unknown,133,29260,0,22.1
2021-01-01,Vancouver Coastal,1683,467508,5.94,19.1
2021-01-01,Vancouver Island,551,159544,2.34,12.7
2021-01-02,BC,5064,1481461,8.73,17.9
2021-01-02,Fraser,2205,627040,10.66,17.9
2021-01-02,Interior,562,149141,9.5,22.4
2021-01-02,Northern,255,46926,17.65,35.6
2021-01-02,Unknown,222,29482,0,20.4
2021-01-02,Vancouver Coastal,1375,468883,6.01,13.9
2021-01-02,Vancouver Island,445,159989,2.44,13
2021-01-03,BC,5943,1487404,8.6,18.5
2021-01-03,Fraser,3113,630153,10.28,18.9
2021-01-03,Interior,507,149648,9.89,20.5
2021-01-03,Northern,180,47106,16.78,25.4
2021-01-03,Unknown,69,29551,0,19
2021-01-03,Vancouver Coastal,1596,470479,6.18,17.8
2021-01-03,Vancouver Island,478,160467,2.56,13.4
2021-01-04,BC,6495,1493899,8.63,17
2021-01-04,Fraser,2740,632893,10.39,19.3
2021-01-04,Interior,577,150225,9.89,20.4
2021-01-04,Northern,231,47337,17.44,18.5
2021-01-04,Unknown,447,29998,0,10.1
2021-01-04,Vancouver Coastal,1802,472281,6.34,16
2021-01-04,Vancouver Island,698,161165,2.41,11.5
2021-01-05,BC,9130,1503029,8.24,19.5
2021-01-05,Fraser,3971,636864,9.85,21.5
2021-01-05,Interior,910,151135,10.1,20.6
2021-01-05,Northern,257,47594,16.32,21.7
2021-01-05,Unknown,204,30202,0,18.7
2021-01-05,Vancouver Coastal,2788,475069,6.08,19.1
2021-01-05,Vancouver Island,1000,162165,2.69,11.7
2021-01-06,BC,9383,1512412,8.01,21
2021-01-06,Fraser,4418,641282,9.43,23.9
2021-01-06,Interior,1092,152227,9.4,19.3
2021-01-06,Northern,379,47973,17.83,27
2021-01-06,Unknown,193,30395,0,17.4
2021-01-06,Vancouver Coastal,2531,477600,5.96,18.6
2021-01-06,Vancouver Island,770,162935,2.65,12.5
2021-01-07,BC,8791,1521203,7.7,20.2
2021-01-07,Fraser,4183,645465,9.04,20.7
2021-01-07,Interior,920,153147,8.84,20.8
2021-01-07,Northern,337,48310,17.14,30.5
2021-01-07,Unknown,150,30545,0,17.5
2021-01-07,Vancouver Coastal,2470,480070,5.68,19.8
2021-01-07,Vancouver Island,731,163666,2.97,13.8
2021-01-08,BC,9297,1530500,7.15,19.5
2021-01-08,Fraser,4383,649848,8.42,21.2
2021-01-08,Interior,710,153857,8.62,18.9
2021-01-08,Northern,327,48637,15.31,29.6
2021-01-08,Unknown,212,30757,0,13.5
2021-01-08,Vancouver Coastal,2880,482950,5.39,18.1
2021-01-08,Vancouver Island,785,164451,2.69,12.8
2021-01-09,BC,8286,1538786,6.95,19.8
2021-01-09,Fraser,4127,653975,8.07,19
2021-01-09,Interior,456,154313,8.24,18.3
2021-01-09,Northern,448,49085,16.03,37.5
2021-01-09,Unknown,105,30862,0,24.8
2021-01-09,Vancouver Coastal,2410,485360,5.13,19.6
2021-01-09,Vancouver Island,740,165191,2.86,14.1
2021-01-10,BC,5526,1544312,6.87,17.7
2021-01-10,Fraser,2473,656448,7.97,16.7
2021-01-10,Interior,659,154972,8.25,18.7
2021-01-10,Northern,302,49387,16.57,30
2021-01-10,Unknown,118,30980,0,16.6
2021-01-10,Vancouver Coastal,1362,486722,4.85,18.2
2021-01-10,Vancouver Island,612,165803,2.87,13.1
2021-01-11,BC,6552,1550864,6.65,14.8
2021-01-11,Fraser,2734,659182,7.52,16.1
2021-01-11,Interior,659,155631,8.51,19
2021-01-11,Northern,218,49605,16.45,21.9
2021-01-11,Unknown,230,31210,0,13.4
2021-01-11,Vancouver Coastal,2077,488799,4.64,12.8
2021-01-11,Vancouver Island,634,166437,2.96,9.9
2021-01-12,BC,9788,1560652,6.44,18.3
2021-01-12,Fraser,4477,663659,7.14,20.5
2021-01-12,Interior,949,156580,8.56,21
2021-01-12,Northern,249,49854,16.68,20.3
2021-01-12,Unknown,234,31444,0,13.5
2021-01-12,Vancouver Coastal,2907,491706,4.47,16.8
2021-01-12,Vancouver Island,972,167409,2.96,10.9
2021-01-13,BC,9241,1569893,6.27,18.8
2021-01-13,Fraser,4320,667979,6.76,19.7
2021-01-13,Interior,942,157522,9.39,22
2021-01-13,Northern,328,50182,15.71,27
2021-01-13,Unknown,153,31597,0,19.1
2021-01-13,Vancouver Coastal,2394,494100,4.52,18.3
2021-01-13,Vancouver Island,1104,168513,2.92,11.4
2021-01-14,BC,9902,1579795,6.12,19
2021-01-14,Fraser,4299,672278,6.62,19.1
2021-01-14,Interior,1287,158809,9.22,21.6
2021-01-14,Northern,366,50548,15.24,31.8
2021-01-14,Unknown,230,31827,0,17.1
2021-01-14,Vancouver Coastal,2846,496946,4.46,18.1
2021-01-14,Vancouver Island,874,169387,2.57,12.2
2021-01-15,BC,9084,1588879,6.29,18.1
2021-01-15,Fraser,4028,676306,6.5,17.9
2021-01-15,Interior,1221,160030,9.7,21
2021-01-15,Northern,392,50940,16.63,31.2
2021-01-15,Unknown,186,32013,0,18.7
2021-01-15,Vancouver Coastal,2433,499379,4.62,17
2021-01-15,Vancouver Island,824,170211,3,11.4
2021-01-16,BC,9834,1598713,6.09,21.5
2021-01-16,Fraser,4647,680953,6.17,20.3
2021-01-16,Interior,1123,161153,9.61,21.4
2021-01-16,Northern,447,51387,16.03,35.5
2021-01-16,Unknown,205,32218,0,28.4
2021-01-16,Vancouver Coastal,2756,502135,4.51,21.3
2021-01-16,Vancouver Island,656,170867,2.84,18.8
2021-01-17,BC,5072,1603785,5.86,17.7
2021-01-17,Fraser,2353,683306,5.92,17.5
2021-01-17,Interior,372,161525,9.22,17.5
2021-01-17,Northern,208,51595,15.62,29.9
2021-01-17,Unknown,83,32301,0,19.9
2021-01-17,Vancouver Coastal,1426,503561,4.48,17.2
2021-01-17,Vancouver Island,630,171497,2.77,15.2
2021-01-18,BC,5982,1609767,5.89,14.7
2021-01-18,Fraser,2781,686087,6.06,15.2
2021-01-18,Interior,787,162312,8.83,17.5
2021-01-18,Northern,151,51746,15.09,19.3
2021-01-18,Unknown,124,32425,0,11.8
2021-01-18,Vancouver Coastal,1546,505107,4.52,14.5
2021-01-18,Vancouver Island,593,172090,2.88,9.1
2021-01-19,BC,10813,1620580,5.85,17.8
2021-01-19,Fraser,4755,690842,6.05,18.2
2021-01-19,Interior,1168,163480,8.71,19.1
2021-01-19,Northern,222,51968,15.18,20.1
2021-01-19,Unknown,170,32595,0,20.3
2021-01-19,Vancouver Coastal,3663,508770,4.36,18.4
2021-01-19,Vancouver Island,835,172925,2.88,10
2021-01-20,BC,9466,1630046,5.9,18
2021-01-20,Fraser,4148,694990,6.08,17.4
2021-01-20,Interior,905,164385,8.26,19.4
2021-01-20,Northern,509,52477,15.34,32.2
2021-01-20,Unknown,411,33006,0,15.7
2021-01-20,Vancouver Coastal,2517,511287,4.25,17.2
2021-01-20,Vancouver Island,976,173901,3.41,14.7
2021-01-21,BC,9976,1640022,5.89,18.7
2021-01-21,Fraser,4590,699580,5.89,18.1
2021-01-21,Interior,999,165384,8.46,20.7
2021-01-21,Northern,389,52866,15.83,32.9
2021-01-21,Unknown,348,33354,0,16.6
2021-01-21,Vancouver Coastal,2917,514204,4.35,18.6
2021-01-21,Vancouver Island,733,174634,3.51,13.2
2021-01-22,BC,10820,1650842,5.6,19.2
2021-01-22,Fraser,4425,704005,5.73,19.3
2021-01-22,Interior,1144,166528,8.33,24.6
2021-01-22,Northern,376,53242,14.29,31.2
2021-01-22,Unknown,600,33954,0,16.8
2021-01-22,Vancouver Coastal,3355,517559,4.06,18.1
2021-01-22,Vancouver Island,920,175554,3.35,12.8
2021-01-23,BC,9594,1660436,5.64,21
2021-01-23,Fraser,3976,707981,5.78,20.9
2021-01-23,Interior,1234,167762,8.47,19.6
2021-01-23,Northern,329,53571,13.92,32.6
2021-01-23,Unknown,290,34244,0,22.2
2021-01-23,Vancouver Coastal,3001,520560,4.12,21.5
2021-01-23,Vancouver Island,764,176318,3.39,16.4
2021-01-24,BC,6066,1666502,5.72,17.5
2021-01-24,Fraser,2715,710696,5.97,16.7
2021-01-24,Interior,784,168546,8.4,15.4
2021-01-24,Northern,198,53769,13.94,31.7
2021-01-24,Unknown,266,34510,0,14.8
2021-01-24,Vancouver Coastal,1440,522000,4.11,17.2
2021-01-24,Vancouver Island,663,176981,3.43,20.5
2021-01-25,BC,6437,1672939,5.65,15.1
2021-01-25,Fraser,2550,713246,5.79,15.5
2021-01-25,Interior,854,169400,8.61,13.9
2021-01-25,Northern,208,53977,13.49,14.9
2021-01-25,Unknown,255,34765,0,20
2021-01-25,Vancouver Coastal,2001,524001,4.12,15.8
2021-01-25,Vancouver Island,569,177550,3.39,10.9
2021-01-26,BC,12159,1685098,5.51,19.6
2021-01-26,Fraser,5304,718550,5.48,20.4
2021-01-26,Interior,1203,170603,8.68,19.4
2021-01-26,Northern,278,54255,13.25,22.2
2021-01-26,Unknown,337,35102,0,21.5
2021-01-26,Vancouver Coastal,4084,528085,4.05,19.9
2021-01-26,Vancouver Island,953,178503,3.66,12.8
2021-01-27,BC,10420,1695518,5.36,20.2
2021-01-27,Fraser,4444,722994,5.45,20.2
2021-01-27,Interior,1187,171790,7.85,19.7
2021-01-27,Northern,497,54752,12.57,37
2021-01-27,Unknown,214,35316,0,29.5
2021-01-27,Vancouver Coastal,3087,531172,4.12,19
2021-01-27,Vancouver Island,991,179494,3.38,14.4
2021-01-28,BC,12270,1707788,5.2,20.1
2021-01-28,Fraser,5270,728264,5.26,20.4
2021-01-28,Interior,1076,172866,7.74,17.4
2021-01-28,Northern,409,55161,12.46,33.5
2021-01-28,Unknown,368,35684,0,26.2
2021-01-28,Vancouver Coastal,3870,535042,4,20.5
2021-01-28,Vancouver Island,1277,180771,3.31,14.4
2021-01-29,BC,9219,1717007,5.19,18.2
2021-01-29,Fraser,3799,732063,5.31,18.8
2021-01-29,Interior,1029,173895,7.17,18.2
2021-01-29,Northern,307,55468,12.62,28
2021-01-29,Unknown,374,36058,0,24.2
2021-01-29,Vancouver Coastal,2582,537624,4.15,17.6
2021-01-29,Vancouver Island,1128,181899,3.06,12.7
2021-01-30,BC,8643,1725650,5.24,18.8
2021-01-30,Fraser,3883,735946,5.29,18.6
2021-01-30,Interior,1038,174933,7.43,19.4
2021-01-30,Northern,285,55753,12.79,32.2
2021-01-30,Unknown,297,36355,0,24
2021-01-30,Vancouver Coastal,2317,539941,4.27,19.2
2021-01-30,Vancouver Island,823,182722,3.15,11.7
2021-01-31,BC,5222,1730872,5.15,16.4
2021-01-31,Fraser,2298,738244,5.11,16.4
2021-01-31,Interior,736,175669,7.23,13.4
2021-01-31,Northern,180,55933,12.71,29
2021-01-31,Unknown,63,36418,0,24
2021-01-31,Vancouver Coastal,1188,541129,4.24,16
2021-01-31,Vancouver Island,757,183479,3.28,16.4
2021-02-01,BC,6467,1737339,5.17,14.5
2021-02-01,Fraser,2626,740870,5.21,15.2
2021-02-01,Interior,789,176458,6.91,15
2021-02-01,Northern,217,56150,12.93,29.8
2021-02-01,Unknown,79,36497,0,21
2021-02-01,Vancouver Coastal,1565,542694,4.34,16.4
2021-02-01,Vancouver Island,1191,184670,3.12,7.1
2021-02-02,BC,8159,1745498,5.3,18.4
2021-02-02,Fraser,3462,744332,5.55,20.5
2021-02-02,Interior,1133,177591,6.43,17.2
2021-02-02,Northern,221,56371,12.95,25.1
2021-02-02,Unknown,131,36628,0,19.1
2021-02-02,Vancouver Coastal,2495,545189,4.54,18.2
2021-02-02,Vancouver Island,717,185387,2.88,9
2021-02-03,BC,9895,1755393,5.37,18.3
2021-02-03,Fraser,3793,748125,5.65,20.7
2021-02-03,Interior,955,178546,6.72,16.5
2021-02-03,Northern,389,56760,13.7,28.1
2021-02-03,Unknown,108,36736,0,18.2
2021-02-03,Vancouver Coastal,2068,547257,4.62,20.6
2021-02-03,Vancouver Island,2582,187969,3.04,11.9
2021-02-04,BC,8491,1763884,5.62,19
2021-02-04,Fraser,3628,751753,5.99,20.1
2021-02-04,Interior,1120,179666,6.49,16.6
2021-02-04,Northern,357,57117,14.72,29.7
2021-02-04,Unknown,173,36909,0,17.4
2021-02-04,Vancouver Coastal,2250,549507,4.87,19.5
2021-02-04,Vancouver Island,963,188932,3.15,13.1
2021-02-05,BC,8285,1772169,5.76,18.7
2021-02-05,Fraser,3596,755349,6.12,19.2
2021-02-05,Interior,1157,180823,6.68,16.2
2021-02-05,Northern,270,57387,14.33,31.4
2021-02-05,Unknown,186,37095,0,25.5
2021-02-05,Vancouver Coastal,2039,551546,4.94,19.5
2021-02-05,Vancouver Island,1037,189969,3.4,14
2021-02-06,BC,7286,1779455,5.9,18.9
2021-02-06,Fraser,3257,758606,6.46,18.1
2021-02-06,Interior,801,181624,6.26,15.7
2021-02-06,Northern,450,57837,15.02,37.5
2021-02-06,Unknown,99,37194,0,22.7
2021-02-06,Vancouver Coastal,1815,553361,4.96,19
2021-02-06,Vancouver Island,864,190833,3.29,14.4
2021-02-07,BC,5453,1784908,5.98,18.4
2021-02-07,Fraser,2466,761072,6.66,18.9
2021-02-07,Interior,549,182173,6.15,13.5
2021-02-07,Northern,173,58010,15.31,31.6
2021-02-07,Unknown,81,37275,0,24.7
2021-02-07,Vancouver Coastal,1465,554826,4.96,18.5
2021-02-07,Vancouver Island,719,191552,3.23,16.7
2021-02-08,BC,5413,1790321,6.1,16.1
2021-02-08,Fraser,2358,763430,6.84,17.4
2021-02-08,Interior,707,182880,6.15,13.5
2021-02-08,Northern,218,58228,15.78,23.9
2021-02-08,Unknown,59,37334,0,13.6
2021-02-08,Vancouver Coastal,1459,556285,4.92,16.6
2021-02-08,Vancouver Island,612,192164,3.43,10.2
2021-02-09,BC,8624,1798945,6.22,18.3
2021-02-09,Fraser,4115,767545,6.97,19.7
2021-02-09,Interior,876,183756,6.15,19
2021-02-09,Northern,273,58501,16.15,23.1
2021-02-09,Unknown,107,37441,0,18.8
2021-02-09,Vancouver Coastal,2315,558600,5.06,18.2
2021-02-09,Vancouver Island,938,193102,3.41,10.5
2021-02-10,BC,8477,1807422,6.25,18.2
2021-02-10,Fraser,3641,771186,7.06,18.5
2021-02-10,Interior,1064,184820,5.98,17
2021-02-10,Northern,374,58875,15.41,30.6
2021-02-10,Unknown,134,37575,0,24
2021-02-10,Vancouver Coastal,2116,560716,5.11,17.8
2021-02-10,Vancouver Island,1148,194250,2.99,14.1
2021-02-11,BC,7472,1814894,6.29,17.3
2021-02-11,Fraser,3236,774422,7.19,18.3
2021-02-11,Interior,773,185593,6.04,17.6
2021-02-11,Northern,221,59096,14.1,28.1
2021-02-11,Unknown,173,37748,0,12.5
2021-02-11,Vancouver Coastal,2168,562884,5.31,17.3
2021-02-11,Vancouver Island,901,195151,2.81,12.3
2021-02-12,BC,7792,1822686,6.36,21.3
2021-02-12,Fraser,3225,777647,7.44,20.4
2021-02-12,Interior,1021,186614,5.47,23.3
2021-02-12,Northern,515,59611,14.34,41.5
2021-02-12,Unknown,145,37893,0,22.4
2021-02-12,Vancouver Coastal,2023,564907,5.33,19.4
2021-02-12,Vancouver Island,863,196014,2.53,15
2021-02-13,BC,7384,1830070,6.28,19.5
2021-02-13,Fraser,3589,781236,7.3,18.4
2021-02-13,Interior,634,187248,5.21,19.3
2021-02-13,Northern,307,59918,13.79,33.8
2021-02-13,Unknown,342,38235,0,27.8
2021-02-13,Vancouver Coastal,1931,566838,5.51,18.2
2021-02-13,Vancouver Island,581,196595,2.48,18.6
2021-02-14,BC,5524,1835594,6.31,19.1
2021-02-14,Fraser,2578,783814,7.33,17.4
2021-02-14,Interior,656,187904,4.9,19.2
2021-02-14,Northern,288,60206,12.8,38.5
2021-02-14,Unknown,149,38384,0,19.1
2021-02-14,Vancouver Coastal,1419,568257,5.76,17.5
2021-02-14,Vancouver Island,434,197029,2.41,21.2
2021-02-15,BC,5385,1840979,6.17,14.4
2021-02-15,Fraser,2776,786590,7.11,15.2
2021-02-15,Interior,382,188286,4.64,13.8
2021-02-15,Northern,84,60290,12.42,8.6
2021-02-15,Unknown,169,38553,0,10.6
2021-02-15,Vancouver Coastal,1379,569636,5.74,15.2
2021-02-15,Vancouver Island,595,197624,2.36,11.1
2021-02-16,BC,6263,1847242,6.29,17.2
2021-02-16,Fraser,2339,788929,7.44,17.4
2021-02-16,Interior,761,189047,4.63,18.1
2021-02-16,Northern,280,60570,11.12,37.6
2021-02-16,Unknown,259,38812,0,13.9
2021-02-16,Vancouver Coastal,1765,571401,6,16
2021-02-16,Vancouver Island,859,198483,2.29,12.4
2021-02-17,BC,9644,1856886,6.49,19.8
2021-02-17,Fraser,4526,793455,7.71,19.8
2021-02-17,Interior,741,189788,4.19,20.2
2021-02-17,Northern,390,60960,13.57,40.3
2021-02-17,Unknown,153,38965,0,28.5
2021-02-17,Vancouver Coastal,2686,574087,5.94,20.1
2021-02-17,Vancouver Island,1148,199631,2.38,10.8
2021-02-18,BC,8664,1865550,6.55,18.8
2021-02-18,Fraser,3891,797346,7.82,19.6
2021-02-18,Interior,987,190775,4.42,19.3
2021-02-18,Northern,381,61341,13.27,30.3
2021-02-18,Unknown,211,39176,0,17.7
2021-02-18,Vancouver Coastal,2249,576336,5.83,18.3
2021-02-18,Vancouver Island,945,200576,2.51,12.2
2021-02-19,BC,7742,1873292,6.67,18.5
2021-02-19,Fraser,3523,800869,7.87,19.1
2021-02-19,Interior,699,191474,4.32,21.1
2021-02-19,Northern,410,61751,13.32,29.7
2021-02-19,Unknown,140,39316,0,13.2
2021-02-19,Vancouver Coastal,2008,578344,6.09,18.4
2021-02-19,Vancouver Island,962,201538,2.95,10.6
2021-02-20,BC,7368,1880660,6.72,19.3
2021-02-20,Fraser,3531,804400,8.06,18.9
2021-02-20,Interior,602,192076,4.14,22.2
2021-02-20,Northern,284,62035,12.75,30.4
2021-02-20,Unknown,192,39508,0,28.8
2021-02-20,Vancouver Coastal,2020,580364,6.08,18.9
2021-02-20,Vancouver Island,739,202277,3.13,13
2021-02-21,BC,6220,1886880,6.81,18.7
2021-02-21,Fraser,2988,807388,8.23,18.5
2021-02-21,Interior,515,192591,4.63,23
2021-02-21,Northern,266,62301,12.89,39.5
2021-02-21,Unknown,175,39683,0,16.3
2021-02-21,Vancouver Coastal,1591,581955,5.96,17.1
2021-02-21,Vancouver Island,685,202962,3.2,12.4
2021-02-22,BC,6945,1893825,6.97,17.2
2021-02-22,Fraser,2627,810015,8.55,18.5
2021-02-22,Interior,751,193342,4.79,18.8
2021-02-22,Northern,346,62647,13.32,36.3
2021-02-22,Unknown,291,39974,0,15.3
2021-02-22,Vancouver Coastal,2024,583979,5.98,15.2
2021-02-22,Vancouver Island,906,203868,3.38,10.3
2021-02-23,BC,10082,1903907,6.71,18.7
2021-02-23,Fraser,4796,814811,8.08,20.2
2021-02-23,Interior,1058,194400,4.41,17.8
2021-02-23,Northern,262,62909,13.6,25.4
2021-02-23,Unknown,232,40206,0,23
2021-02-23,Vancouver Coastal,2726,586705,5.79,18.2
2021-02-23,Vancouver Island,1008,204876,3.5,10.8
2021-02-24,BC,8473,1912380,6.61,20.3
2021-02-24,Fraser,3844,818655,7.87,22.2
2021-02-24,Interior,790,195190,4.46,17.9
2021-02-24,Northern,293,63202,11.78,28.9
2021-02-24,Unknown,252,40458,0,24.9
2021-02-24,Vancouver Coastal,2312,589017,5.96,19.5
2021-02-24,Vancouver Island,982,205858,3.89,12.5
2021-02-25,BC,9280,1921660,6.66,19
2021-02-25,Fraser,4152,822807,7.97,19.8
2021-02-25,Interior,938,196128,4.3,16.5
2021-02-25,Northern,340,63542,11.68,36.3
2021-02-25,Unknown,349,40807,0,22.1
2021-02-25,Vancouver Coastal,2534,591551,6.08,18.9
2021-02-25,Vancouver Island,967,206825,4.02,11.6
